Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
12.Rodovia do Aço;Dec-11;Sul;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1627
12.Rodovia do Aço;Jan-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2166
12.Rodovia do Aço;Jan-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1749
12.Rodovia do Aço;Feb-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2021
12.Rodovia do Aço;Feb-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1631
12.Rodovia do Aço;Mar-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2005
12.Rodovia do Aço;Mar-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1618
12.Rodovia do Aço;Apr-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2060
12.Rodovia do Aço;Apr-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1663
12.Rodovia do Aço;May-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2909
12.Rodovia do Aço;May-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2349
12.Rodovia do Aço;Jun-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;3080
12.Rodovia do Aço;Jun-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2486
12.Rodovia do Aço;Jul-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2704
12.Rodovia do Aço;Jul-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2184
12.Rodovia do Aço;Aug-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2889
12.Rodovia do Aço;Aug-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2332
12.Rodovia do Aço;Sep-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2473
12.Rodovia do Aço;Sep-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1997
12.Rodovia do Aço;Oct-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2162
12.Rodovia do Aço;Oct-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1746
12.Rodovia do Aço;Nov-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2064
12.Rodovia do Aço;Nov-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1667
12.Rodovia do Aço;Dec-11;Norte;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;2039
12.Rodovia do Aço;Dec-11;Sul;Praça 01  BR-393/RJ km 125,00;Outros;Comercial;1646
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;56609
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;48958
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;39462
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;34128
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;46680
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;40371
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;47268
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;40880
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;42313
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;36594
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;45703
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;39526
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;54920
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;47497
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;45029
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38943
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44597
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38570
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;45582
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;39422
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;44927
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;38856
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;60694
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 1;Passeio;52491
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6635
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6938
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6447
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6742
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6621
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6924
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6604
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6906
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7064
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7386
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6797
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7108
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7236
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7567
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7186
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7515
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7035
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7356
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6877
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7192
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;6877
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7192
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;7863
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 2;Comercial;8223
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;178
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;170
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;145
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;139
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;180
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;172
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;183
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;175
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;173
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;165
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;219
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;210
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;274
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;263
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;288
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;276
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;271
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;260
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;233
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;223
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;244
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;234
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;285
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 3;Passeio;273
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15930
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15209
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15343
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;14648
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15422
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;14725
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15247
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;14558
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16741
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15983
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16118
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15389
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17255
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16474
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17651
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16852
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16609
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15857
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17014
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16245
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16115
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;15386
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;17150
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 4;Comercial;16374
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;8
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;8
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;12
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;12
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;16
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;22
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;21
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;19
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;18
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;15
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;14
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;21
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;21
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;17
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;16
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;22
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;21
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;28
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 5;Passeio;27
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2473
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2152
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2513
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2186
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2303
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2003
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2377
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2068
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2839
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2469
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2555
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2222
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2633
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2290
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2587
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2250
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2478
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2155
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2517
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2189
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2625
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2283
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2964
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 6;Comercial;2578
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10324
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10557
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10560
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10799
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11160
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11412
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10946
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11192
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12259
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;12535
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10950
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11198
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10771
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;11015
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10614
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10853
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;9767
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;9987
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10270
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10501
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;9731
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;9951
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10088
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 7;Comercial;10315
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5472
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5481
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5482
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;5491
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6303
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6312
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6373
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;6382
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7630
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7642
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7720
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7733
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7969
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7981
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;8407
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;8421
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7822
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7834
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7832
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7845
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7868
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;7880
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;8154
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 8;Comercial;8167
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1357
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1267
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1319
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1231
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1166
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1089
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1551
12.Rodovia do Aço;Apr-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1448
12.Rodovia do Aço;May-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1374
12.Rodovia do Aço;May-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1283
12.Rodovia do Aço;Jun-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1216
12.Rodovia do Aço;Jun-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1134
12.Rodovia do Aço;Jul-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1228
12.Rodovia do Aço;Jul-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1146
12.Rodovia do Aço;Aug-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1281
12.Rodovia do Aço;Aug-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1195
12.Rodovia do Aço;Sep-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1208
12.Rodovia do Aço;Sep-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1128
12.Rodovia do Aço;Oct-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1231
12.Rodovia do Aço;Oct-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1148
12.Rodovia do Aço;Nov-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1124
12.Rodovia do Aço;Nov-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1049
12.Rodovia do Aço;Dec-11;Norte;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1254
12.Rodovia do Aço;Dec-11;Sul;Praça 02 BR-393/RJ km 195,00;Categoria 9;Moto;1171
12.Rodovia do Aço;Jan-11;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1633
12.Rodovia do Aço;Jan-11;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1720
12.Rodovia do Aço;Feb-11;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1501
12.Rodovia do Aço;Feb-11;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1582
12.Rodovia do Aço;Mar-11;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1714
12.Rodovia do Aço;Mar-11;Sul;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1807
12.Rodovia do Aço;Apr-11;Norte;Praça 02 BR-393/RJ km 195,00;Outros;Comercial;1795
